scene_id,method,class_id,class_label,object_id,predicted_room_id,rank,score,p_det,p_view,p_mem,p_sem_q
00847-bCPU9suPUw9,belief,110,clothes container,1_4_20,1_4,5,0.019765281381926902,0.9752845075762993,0.955558663304775,0.997827043332922,0.021254899291237295
00847-bCPU9suPUw9,belief,111,clothes dryer,1_4_327,1_4,1,0.010806528204163158,0.985690957548284,0.909577245928382,0.9991908181450124,0.012063057468469857
00847-bCPU9suPUw9,belief,111,clothes dryer,0_2_271,0_2,2,0.004688852989046093,0.962668301979982,0.9645721560036902,0.9957172578114508,0.005071298672512021
00847-bCPU9suPUw9,belief,111,clothes dryer,0_2_236,0_2,3,0.0035042760699391644,0.9875060942700524,0.9284061671094364,0.9964388454230142,0.0038359228331266483
00847-bCPU9suPUw9,belief,111,clothes dryer,1_4_235,1_4,4,0.0033621869523016786,0.914164686406358,0.9831263398424832,0.9987730349980627,0.003745598971896714
00847-bCPU9suPUw9,belief,111,clothes dryer,1_4_224,1_4,5,0.0030888454773271997,0.9945146437888872,0.9454876334411562,0.9483441801514149,0.0034638826008646065
00847-bCPU9suPUw9,belief,112,clothes rack,0_0_121,0_0,1,0.019974948608410235,0.980537410238765,0.9074141339458586,0.9749621184654413,0.023026515410204104
00847-bCPU9suPUw9,belief,112,clothes rack,1_4_233,1_4,2,0.009409026617649403,0.9609192127766408,0.962847394347587,0.9989055438854191,0.010180660086546646
00847-bCPU9suPUw9,belief,112,clothes rack,1_4_235,1_4,3,0.006290817168202217,0.914164686406358,0.9831263398424832,0.9987730349980627,0.007008199916271103
00847-bCPU9suPUw9,belief,112,clothes rack,1_4_222,1_4,4,0.005956099879807964,0.9337624301306077,0.9289057429084372,0.9984896306271966,0.006877179641827344
00847-bCPU9suPUw9,belief,112,clothes rack,1_4_239,1_4,5,0.00520663492017329,0.8676468448019495,0.9430627114227044,0.9978579003697331,0.0063768303280247905
00847-bCPU9suPUw9,belief,113,clutter,0_1_21,0_1,1,0.015828055540011616,0.9668342461107468,0.921719750376947,0.9942681034561754,0.017863770869229096
00847-bCPU9suPUw9,belief,113,clutter,0_1_6,0_1,2,0.01335968708137173,0.9514698954620838,0.9406626921292077,0.9890504216466115,0.015092072474116348
00847-bCPU9suPUw9,belief,113,clutter,0_1_58,0_1,3,0.008941153397530714,0.9509849632752544,0.8970625175923091,0.9831554584350312,0.010660436567968378
00847-bCPU9suPUw9,belief,113,clutter,1_4_17,1_4,4,0.004795461666471033,0.9867112216490664,0.8706470537714086,0.9978228086465357,0.005594287665909108
00847-bCPU9suPUw9,belief,113,clutter,0_1_9,0_1,5,0.004703376423127909,0.9864604532511158,0.9353844965161752,0.9941106263218981,0.005127494167104286
00847-bCPU9suPUw9,belief,114,coaster,0_0_4,0_0,1,0.00673947524594774,0.9776704441239437,0.9238391988199979,0.9962689395356504,0.007489634426370555
00847-bCPU9suPUw9,belief,114,coaster,0_2_315,0_2,2,0.004158633399410462,0.9849428757830294,0.9460588065725959,0.9924587224620363,0.004496856285317397
00847-bCPU9suPUw9,belief,114,coaster,0_2_309,0_2,3,0.003586093632586749,0.9753406038230976,0.9014373125282586,0.9884476964253381,0.004126445334806522
00847-bCPU9suPUw9,belief,114,coaster,0_2_169,0_2,4,0.0032899269882254506,0.9544576904593849,0.9360662545623567,0.9869383335091076,0.0037310663448177754
00847-bCPU9suPUw9,belief,114,coaster,0_2_308,0_2,5,0.0028985606173928067,0.9875811462866516,0.9392715606435618,0.9873392738537596,0.0031648418400620918
00847-bCPU9suPUw9,belief,115,coffee maker,0_0_121,0_0,1,0.003865664897061408,0.980537410238765,0.9074141339458586,0.9749621184654413,0.004456221343437735
00847-bCPU9suPUw9,belief,115,coffee maker,1_4_155,1_4,2,0.0018871312829350515,0.9677963261750706,0.9163951762858948,0.999760931001942,0.0021283310898622385
00847-bCPU9suPUw9,belief,115,coffee maker,0_0_205,0_0,3,0.0005770599284837272,0.9789207304452919,0.9416084567305552,0.9843866999205924,0.0006359709881636725
00847-bCPU9suPUw9,belief,115,coffee maker,0_2_247,0_2,4,0.0003287871928816445,0.979711549400011,0.9255274494838945,0.9982680538477267,0.0003632287261242461
00847-bCPU9suPUw9,belief,115,coffee maker,1_4_145,1_4,5,0.000314486051837506,0.9104007378457085,0.9396733623387052,0.9388654336659464,0.0003915511660305252
00847-bCPU9suPUw9,belief,116,coffee table,0_1_2,0_1,1,0.008752931162869048,0.9533353589206437,0.9330189467693164,0.9995270389960043,0.00984516052584862
00847-bCPU9suPUw9,belief,116,coffee table,0_1_0,0_1,2,0.006298944373115542,0.8382629914438283,0.983131747951762,0.9988913718065714,0.007651692304050037
00847-bCPU9suPUw9,belief,116,coffee table,0_1_33,0_1,3,0.006081954015403881,0.9817992164442937,0.9124626264613387,0.9986863432600834,0.0067979232145311055
00847-bCPU9suPUw9,belief,116,coffee table,0_0_4,0_0,4,0.004292837806141433,0.9776704441239437,0.9238391988199979,0.9962689395356504,0.0047706660602446615
00847-bCPU9suPUw9,belief,116,coffee table,0_1_28,0_1,5,0.0037976822666697585,0.9800328733394298,0.9476457523588722,0.9906294902194217,0.004127819614571129
00847-bCPU9suPUw9,belief,117,compressor,1_4_237,1_4,1,0.0040568112778748,0.963559720480698,0.9475630106305433,0.9655640888196348,0.004601685817206865
00847-bCPU9suPUw9,belief,117,compressor,1_4_85,1_4,2,0.0014873212849906947,0.9725220500025226,0.9573267788799107,0.9843723887980406,0.001622877374105964
00847-bCPU9suPUw9,belief,117,compressor,0_0_133,0_0,3,0.0014771379101990157,0.9739733717502285,0.9213976511405337,0.9878747257834515,0.0016661917723185733
00847-bCPU9suPUw9,belief,117,compressor,0_2_271,0_2,4,0.0007568863705459994,0.962668301979982,0.9645721560036902,0.9957172578114508,0.0008186217087973273
00847-bCPU9suPUw9,belief,117,compressor,0_2_136,0_2,5,0.0006885536273618742,0.9841152340640581,0.9277847367971246,0.9791478550795489,0.0007701872331715012
00847-bCPU9suPUw9,belief,118,computer,1_3_49,1_3,1,0.08305626468253897,0.9683928929761182,0.9201044686745878,0.9928466458756158,0.09388614110615419
00847-bCPU9suPUw9,belief,118,computer,0_2_88,0_2,2,0.08241338783033117,0.9510359837129343,0.942987520611742,0.9975321573623284,0.09212297780412737
00847-bCPU9suPUw9,belief,118,computer,0_1_21,0_1,3,0.06758578600958484,0.9668342461107468,0.921719750376947,0.9942681034561754,0.0762782890317737
00847-bCPU9suPUw9,belief,118,computer,1_4_328,1_4,4,0.05955130395600488,0.9604532926292239,0.9485197742122746,0.9225041364003069,0.07085986396392573
00847-bCPU9suPUw9,belief,118,computer,1_1_18,1_1,5,0.05334330971894025,0.9624676309328831,0.9368992758634318,0.9967037379387524,0.05935192857787412
00847-bCPU9suPUw9,belief,119,computer equipment,1_3_49,1_3,1,0.0007745358946217365,0.9683928929761182,0.9201044686745878,0.9928466458756158,0.0008755292159138643
00847-bCPU9suPUw9,belief,119,computer equipment,1_3_72,1_3,2,0.00014225578574029004,0.9841260009409399,0.920416770886517,0.9964739217335177,0.00015760455744912784
00847-bCPU9suPUw9,belief,119,computer equipment,1_3_10,1_3,3,0.00011414513520029533,0.980784114627611,0.9247686230004408,0.9988232485828015,0.0001259975949567184
00847-bCPU9suPUw9,belief,119,computer equipment,1_3_55,1_3,4,8.140255217351357e-05,0.8778479667617384,0.9073427556194804,0.9983118937944454,0.00010237197745516259
00847-bCPU9suPUw9,belief,119,computer equipment,1_3_68,1_3,5,3.6789054259635226e-05,0.9418187938377238,0.9723062621760707,0.9983849188231683,4.023927766291179e-05
00847-bCPU9suPUw9,belief,120,cone,1_4_55,1_4,1,0.5865997129756306,0.9243127020825476,0.9362417596593713,0.968176981657554,0.7001323799756181
00847-bCPU9suPUw9,belief,120,cone,1_4_241,1_4,2,0.2111299697283808,0.9584791129543668,0.952463328879928,0.9233552421498867,0.2504667896827746
00847-bCPU9suPUw9,belief,120,cone,1_4_213,1_4,3,0.14687579718791402,0.978424323458879,0.9379155492151564,0.9682307162921814,0.16530287390918638
00847-bCPU9suPUw9,belief,120,cone,1_4_148,1_4,4,0.09984883036487777,0.99217376965109,0.9704388242885794,0.9806729473606345,0.10574574043025288
00847-bCPU9suPUw9,belief,120,cone,1_4_366,1_4,5,0.09040303343894837,0.9506685909097835,0.9684015075045742,0.9596372908196247,0.10232724579397424
00847-bCPU9suPUw9,belief,121,construction stuff,1_4_333,1_4,1,0.004184421431727901,0.9596541733413347,0.9315444463392639,0.978263618206661,0.004784771230720057
00847-bCPU9suPUw9,belief,121,construction stuff,0_2_360,0_2,2,0.0027080238609699884,0.9577437089728349,0.9094366202105326,0.9973642805303347,0.0031172880192483514
00847-bCPU9suPUw9,belief,121,construction stuff,0_2_361,0_2,3,0.0023430312139355275,0.9488482076675055,0.911340052485508,0.9966906267459601,0.0027185698822026765
00847-bCPU9suPUw9,belief,121,construction stuff,0_0_121,0_0,4,0.002315950857815713,0.980537410238765,0.9074141339458586,0.9749621184654413,0.002669757963448058
00847-bCPU9suPUw9,belief,121,construction stuff,0_0_122,0_0,5,0.001165223953348201,0.9868125643995859,0.939876458575045,0.98246829951637,0.0012787493185779284
00847-bCPU9suPUw9,belief,122,container,1_3_4,1_3,1,0.03543572451681326,0.9850588760745584,0.9383394647664787,0.9958823729247366,0.03849560064879662
00847-bCPU9suPUw9,belief,122,container,0_2_327,0_2,2,0.02047948581926536,0.9445953020550382,0.9074453748881943,0.9950522854590871,0.024010813491052007
00847-bCPU9suPUw9,belief,122,container,0_0_121,0_0,3,0.010762020405564197,0.980537410238765,0.9074141339458586,0.9749621184654413,0.01240613097794487
00847-bCPU9suPUw9,belief,122,container,1_3_49,1_3,4,0.009435156650662125,0.9683928929761182,0.9201044686745878,0.9928466458756158,0.010665426046410712
00847-bCPU9suPUw9,belief,122,container,1_4_213,1_4,5,0.00570156305100178,0.978424323458879,0.9379155492151564,0.9682307162921814,0.006416882673318879
00847-bCPU9suPUw9,belief,123,controller,0_1_20,0_1,1,0.007767230442443449,0.9616718444518728,0.9163727851402917,0.9438985782514853,0.009337739937915568
00847-bCPU9suPUw9,belief,123,controller,0_2_121,0_2,2,0.006066634178935179,0.927454593178509,0.9223524558086724,0.8061381993848,0.008797286620860196
00847-bCPU9suPUw9,belief,123,controller,1_4_276,1_4,3,0.005346936150233998,0.9873273467440302,0.933012003571045,0.9996615683156908,0.005806355262087007
00847-bCPU9suPUw9,belief,123,controller,1_3_49,1_3,4,0.0044248081677337,0.9683928929761182,0.9201044686745878,0.9928466458756158,0.005001767965262778
00847-bCPU9suPUw9,belief,123,controller,0_2_187,0_2,5,0.00421508422954134,0.9371803566560442,0.9040747988065558,0.9976796384730838,0.00498640567407013
00847-bCPU9suPUw9,belief,124,cosmetics,1_4_282,1_4,1,0.0006347995114997283,0.9820655992587496,0.885348459329415,0.9859951518664664,0.000740469321762171
00847-bCPU9suPUw9,belief,124,cosmetics,1_1_12,1_1,2,0.00020053711218100692,0.9894747713504456,0.9397623336545973,0.9806563237277454,0.00021991515745009972
00847-bCPU9suPUw9,belief,124,cosmetics,0_0_121,0_0,3,0.00019825807029515393,0.980537410238765,0.9074141339458586,0.9749621184654413,0.0002285458951782517
00847-bCPU9suPUw9,belief,124,cosmetics,1_4_328,1_4,4,0.00014329591524115125,0.9604532926292239,0.9485197742122746,0.9225041364003069,0.00017050724981732885
00847-bCPU9suPUw9,belief,124,cosmetics,1_4_333,1_4,5,0.00014222523463972933,0.9596541733413347,0.9315444463392639,0.978263618206661,0.00016263065804669128
00847-bCPU9suPUw9,belief,125,counter door,1_4_156,1_4,1,0.05353629797990345,0.9702866154909134,0.94748469789608,0.9992083527795266,0.05828006606330206
00847-bCPU9suPUw9,belief,125,counter door,0_2_92,0_2,2,0.04682981484862641,0.9739298569933931,0.9438623585887784,0.9959729586191018,0.05114916484151441
00847-bCPU9suPUw9,belief,125,counter door,1_4_160,1_4,3,0.03977339161333502,0.872867384978703,0.9324674260687652,0.9994962754523619,0.0488910664480398
00847-bCPU9suPUw9,belief,125,counter door,0_2_364,0_2,4,0.03899878817051687,0.9912697009710005,0.9287316002590609,0.995172893744787,0.04256675260388065
00847-bCPU9suPUw9,belief,125,counter door,1_4_147,1_4,5,0.036419397015657676,0.9719609419504801,0.9487145779318946,0.9995510289508289,0.0395133083182682
00847-bCPU9suPUw9,belief,126,countertop,0_0_288,0_0,1,0.9007607597713155,0.97699733376503,0.9261670771610306,0.9999936091889875,0.9954730719775429
00847-bCPU9suPUw9,belief,126,countertop,0_0_279,0_0,2,0.8309672240624717,0.9769277096810045,0.8992600292071815,0.9999602025983735,0.9459179353011761
00847-bCPU9suPUw9,belief,126,countertop,0_0_8,0_0,3,0.8246587730439399,0.8937844321837081,0.9249312288705964,0.9999964661518485,0.9975475110890767
00847-bCPU9suPUw9,belief,126,countertop,0_0_216,0_0,4,0.6716492188651494,0.9660049709213907,0.9443961118837616,0.9999003630728935,0.7362956526911321
00847-bCPU9suPUw9,belief,126,countertop,0_0_213,0_0,5,0.4588357325214771,0.9656178115387077,0.9433382945607818,0.9998628064011422,0.5037836695580694
00847-bCPU9suPUw9,belief,127,countertop item,0_0_288,0_0,1,0.9014116222502451,0.97699733376503,0.9261670771610306,0.9999936091889875,0.9961923707084284
00847-bCPU9suPUw9,belief,127,countertop item,0_1_35,0_1,2,0.8598403896491157,0.9819557586224221,0.9570751641798121,0.9988619861857109,0.9159555282480301
00847-bCPU9suPUw9,belief,127,countertop item,0_0_216,0_0,3,0.8552387885091055,0.9660049709213907,0.9443961118837616,0.9999003630728935,0.9375557721277048
00847-bCPU9suPUw9,belief,127,countertop item,0_0_279,0_0,4,0.8456151966744467,0.9769277096810045,0.8992600292071815,0.9999602025983735,0.9625922151141979
00847-bCPU9suPUw9,belief,127,countertop item,0_0_8,0_0,5,0.8247273343545358,0.8937844321837081,0.9249312288705964,0.9999964661518485,0.9976304461974848
00847-bCPU9suPUw9,belief,128,cover,0_0_264,0_0,1,0.01399498910257263,0.9598997520548957,0.9217683003870645,0.9951656092943066,0.015893866363432492
00847-bCPU9suPUw9,belief,128,cover,0_0_137,0_0,2,0.013722376682983367,0.9611991548897947,0.9558155101439146,0.9877854654023952,0.015120956055423152
00847-bCPU9suPUw9,belief,128,cover,0_0_121,0_0,3,0.012976958340790141,0.980537410238765,0.9074141339458586,0.9749621184654413,0.0149594443054521
00847-bCPU9suPUw9,belief,128,cover,0_1_21,0_1,4,0.012755216887448616,0.9668342461107468,0.921719750376947,0.9942681034561754,0.014395721021366619
00847-bCPU9suPUw9,belief,128,cover,0_0_122,0_0,5,0.012310838505547334,0.9868125643995859,0.939876458575045,0.98246829951637,0.013510258096614405
00847-bCPU9suPUw9,belief,129,cross,0_0_121,0_0,1,0.021788574275877364,0.980537410238765,0.9074141339458586,0.9749621184654413,0.02511720811730275
00847-bCPU9suPUw9,belief,129,cross,1_4_328,1_4,2,0.005668524038916842,0.9604532926292239,0.9485197742122746,0.9225041364003069,0.0067449546120876775
00847-bCPU9suPUw9,belief,129,cross,1_1_11,1_1,3,0.004198514424822751,0.982985536318247,0.9292621414017141,0.989335145769878,0.0046458677220183485
00847-bCPU9suPUw9,belief,129,cross,0_2_76,0_2,4,0.004094137144733707,0.984385157870063,0.9202547648698964,0.993237239377537,0.004550260500586875
00847-bCPU9suPUw9,belief,129,cross,1_2_6,1_2,5,0.0040819351916925916,0.9714544889254447,0.9279938424436841,0.9858602980949762,0.004592859645576588
00847-bCPU9suPUw9,belief,130,crutches,0_2_76,0_2,1,0.07533743566783731,0.984385157870063,0.9202547648698964,0.993237239377537,0.08373069724247398
00847-bCPU9suPUw9,belief,130,crutches,0_2_162,0_2,2,0.05297777712084223,0.9934737675143421,0.9335543193513862,0.986055832237454,0.057929026328382295
00847-bCPU9suPUw9,belief,130,crutches,0_2_13,0_2,3,0.04874825277059047,0.9704274217034278,0.9354740040720828,0.9751650788664123,0.05506632965805262
00847-bCPU9suPUw9,belief,130,crutches,0_2_254,0_2,4,0.031992044768175486,0.982117387000423,0.9236801517117331,0.989220199769114,0.03565036754522437
00847-bCPU9suPUw9,belief,130,crutches,1_2_67,1_2,5,0.029096160700045035,0.9697050783369277,0.9365615710026757,0.737039973898197,0.043467898077351505
00847-bCPU9suPUw9,belief,131,cup,1_4_241,1_4,1,0.02176222286599247,0.9584791129543668,0.952463328879928,0.9233552421498867,0.02581686581312241
00847-bCPU9suPUw9,belief,131,cup,1_4_328,1_4,2,0.01151331002453082,0.9604532926292239,0.9485197742122746,0.9225041364003069,0.013699642626053558
00847-bCPU9suPUw9,belief,131,cup,0_1_20,0_1,3,0.008429920076634307,0.9616718444518728,0.9163727851402917,0.9438985782514853,0.01013442332583369
00847-bCPU9suPUw9,belief,131,cup,0_0_121,0_0,4,0.00476854654164756,0.980537410238765,0.9074141339458586,0.9749621184654413,0.005497035941273544
00847-bCPU9suPUw9,belief,131,cup,0_2_30,0_2,5,0.004166050126987456,0.9504582919290898,0.9635658303955671,0.8741924031768115,0.0052035892568077936
00847-bCPU9suPUw9,belief,132,curb,0_2_308,0_2,1,0.1317476381369877,0.9875811462866516,0.9392715606435618,0.9873392738537596,0.14385085997626842
00847-bCPU9suPUw9,belief,132,curb,0_2_309,0_2,2,0.11272671761483538,0.9753406038230976,0.9014373125282586,0.9884476964253381,0.1297123515635191
00847-bCPU9suPUw9,belief,132,curb,0_2_169,0_2,3,0.046806626396254346,0.9544576904593849,0.9360662545623567,0.9869383335091076,0.05308282800394972
00847-bCPU9suPUw9,belief,132,curb,0_2_315,0_2,4,0.037663964471960854,0.9849428757830294,0.9460588065725959,0.9924587224620363,0.04072718585622828
00847-bCPU9suPUw9,belief,132,curb,0_2_316,0_2,5,0.02857191566221072,0.976288036189925,0.9499342023476953,0.992200105874712,0.03105050003593787
00847-bCPU9suPUw9,belief,133,curtain,1_0_20,1_0,1,0.8734069724469743,0.9797160145214626,0.9601724382909077,0.9975909586498132,0.9307107017518271
00847-bCPU9suPUw9,belief,133,curtain,1_0_19,1_0,2,0.7871565938728745,0.9407884682218234,0.89415232385054,0.9977029790253669,0.9378996501747704
00847-bCPU9suPUw9,belief,133,curtain,1_4_19,1_4,3,0.5994630331279981,0.958072717035385,0.9497056115428407,0.9891351719019914,0.6660690973525982
00847-bCPU9suPUw9,belief,133,curtain,1_0_11,1_0,4,0.593653061989746,0.9564327410857143,0.9512265816298416,0.9943039070001481,0.6562588204827651
00847-bCPU9suPUw9,belief,133,curtain,1_0_16,1_0,5,0.5910503884003049,0.9503567392983764,0.9295267481744803,0.9901427029186235,0.6757377252241139
00847-bCPU9suPUw9,belief,134,cushion,1_4_4,1_4,1,0.8321676966056418,0.9901341938939502,0.9342314171305115,0.9999771296442448,0.8996472541805226
00847-bCPU9suPUw9,belief,134,cushion,0_2_33,0_2,2,0.829892332756786,0.9743233159046001,0.9349214669340302,0.9972329686643088,0.9135806595307726
00847-bCPU9suPUw9,belief,134,cushion,1_4_2,1_4,3,0.7826138559117366,0.9430235822481489,0.9431910536963167,0.999696008307954,0.880151328007559
00847-bCPU9suPUw9,belief,134,cushion,0_2_20,0_2,4,0.7786374331024609,0.9571416169404984,0.9141052860360612,0.9911287241390593,0.8979099737572772
00847-bCPU9suPUw9,belief,134,cushion,1_4_375,1_4,5,0.7656585783492931,0.9686892786043095,0.924503436357755,0.9963755043035246,0.8580628271330012
00847-bCPU9suPUw9,belief,135,cutlery,1_2_67,1_2,1,0.003001171907071233,0.9697050783369277,0.9365615710026757,0.737039973898197,0.004483568671277688
00847-bCPU9suPUw9,belief,135,cutlery,0_1_58,0_1,2,0.0022248562313169954,0.9509849632752544,0.8970625175923091,0.9831554584350312,0.0026526710450302995
00847-bCPU9suPUw9,belief,135,cutlery,0_1_28,0_1,3,0.001998255618778801,0.9800328733394298,0.9476457523588722,0.9906294902194217,0.0021719665203469686
00847-bCPU9suPUw9,belief,135,cutlery,1_3_65,1_3,4,0.0018100423236780316,0.792051606045829,0.9658725693990523,0.9834566186168903,0.0024058038260273843
00847-bCPU9suPUw9,belief,135,cutlery,1_1_12,1_1,5,0.0017891864988830934,0.9894747713504456,0.9397623336545973,0.9806563237277454,0.0019620768760962243
00847-bCPU9suPUw9,belief,136,cyp,1_4_328,1_4,1,0.002342416082728148,0.9604532926292239,0.9485197742122746,0.9225041364003069,0.002787231747127703
00847-bCPU9suPUw9,belief,136,cyp,1_4_305,1_4,2,0.0020226823709194267,0.9803690094225991,0.9173311822905326,0.9881609252321623,0.0022760630160640286
00847-bCPU9suPUw9,belief,136,cyp,1_4_17,1_4,3,0.0017535674523456199,0.9867112216490664,0.8706470537714086,0.9978228086465357,0.002045675985398061
00847-bCPU9suPUw9,belief,136,cyp,1_3_52,1_3,4,0.0017041618304918349,0.9488265742756002,0.9184029233176375,0.987238135479841,0.0019809285604029184
00847-bCPU9suPUw9,belief,136,cyp,1_4_21,1_4,5,0.0016254395498245266,0.9700862050016348,0.9310976651455583,0.997722038038969,0.0018036642243135258
00847-bCPU9suPUw9,belief,137,dartboard,0_1_28,0_1,1,0.00038210468566972204,0.9800328733394298,0.9476457523588722,0.9906294902194217,0.000415321531811595
00847-bCPU9suPUw9,belief,137,dartboard,0_2_263,0_2,2,0.00036348869082147644,0.9666385543566175,0.9414456342630766,0.9733096724486212,0.00041037463093691634
00847-bCPU9suPUw9,belief,137,dartboard,0_0_121,0_0,3,0.00025933066913696014,0.980537410238765,0.9074141339458586,0.9749621184654413,0.0002989485363034439
00847-bCPU9suPUw9,belief,137,dartboard,1_1_72,1_1,4,0.00020368876608284966,0.9962260723114014,0.93748408002247,0.9945068197205462,0.00021929943195945597
00847-bCPU9suPUw9,belief,137,dartboard,0_0_133,0_0,5,0.00018646831476304884,0.9739733717502285,0.9213976511405337,0.9878747257834515,0.00021033376078909396
00847-bCPU9suPUw9,belief,138,decoder,1_3_49,1_3,1,0.004774443497129679,0.9683928929761182,0.9201044686745878,0.9928466458756158,0.00539699296119579
00847-bCPU9suPUw9,belief,138,decoder,0_2_121,0_2,2,0.0017639928165137909,0.927454593178509,0.9223524558086724,0.8061381993848,0.002557983545125192
00847-bCPU9suPUw9,belief,138,decoder,0_1_52,0_1,3,0.0009294088332743546,0.9756472557783127,0.9667846760308239,0.9278204126855808,0.0010619896577070006
00847-bCPU9suPUw9,belief,138,decoder,1_4_85,1_4,4,0.000714070193183558,0.9725220500025226,0.9573267788799107,0.9843723887980406,0.0007791513318175376
00847-bCPU9suPUw9,belief,138,decoder,0_2_117,0_2,5,0.0006293974476903023,0.9392227006596663,0.9448926635554551,0.9614413928518227,0.0007376512859207801
00847-bCPU9suPUw9,belief,139,decoration,0_2_302,0_2,1,0.13824645187261508,0.9857922609659637,0.9252539202180239,0.9941910711168483,0.15245363970315365
00847-bCPU9suPUw9,belief,139,decoration,1_2_13,1_2,2,0.11101459967487019,0.9838160208694432,0.9261763521023154,0.9539003722450231,0.12772311455670232
00847-bCPU9suPUw9,belief,139,decoration,1_1_11,1_1,3,0.11049928183340092,0.982985536318247,0.9292621414017141,0.989335145769878,0.12227302203390156
00847-bCPU9suPUw9,belief,139,decoration,1_4_5,1_4,4,0.10826590788307953,0.9754499978438192,0.9103070525785506,0.9967787274763326,0.12232072360737489
00847-bCPU9suPUw9,belief,139,decoration,0_2_306,0_2,5,0.10378674118944718,0.9823431611910441,0.9533339520039722,0.9899673374685737,0.11194706800235453
00847-bCPU9suPUw9,belief,140,dehumidifier,1_0_23,1_0,1,0.04346600771278811,0.9912738410086023,0.9430846937570424,0.9959552330547561,0.04668373476367053
00847-bCPU9suPUw9,belief,140,dehumidifier,0_0_263,0_0,2,0.03982159764080347,0.9835454449057579,0.9391737106233526,0.9922842370153234,0.04344524281630643
00847-bCPU9suPUw9,belief,140,dehumidifier,0_0_144,0_0,3,0.036225496138044905,0.970693068552973,0.9374255582487766,0.9979363697463682,0.03989263954733003
00847-bCPU9suPUw9,belief,140,dehumidifier,1_0_24,1_0,4,0.035996178410718706,0.9725153521563075,0.9421814569859118,0.9975272486140977,0.03938225767412607
00847-bCPU9suPUw9,belief,140,dehumidifier,0_0_47,0_0,5,0.03587750679447125,0.9574161092083963,0.900891200723434,0.9980569326734499,0.04167675184899758
00847-bCPU9suPUw9,belief,141,den,0_2_26,0_2,1,0.06945260873812407,0.9721337553096377,0.9198438581684124,0.9451892871947124,0.08217309337937372
00847-bCPU9suPUw9,belief,141,den,0_1_9,0_1,2,0.055768943507043985,0.9864604532511158,0.9353844965161752,0.9941106263218981,0.06079779860523401
00847-bCPU9suPUw9,belief,141,den,0_2_340,0_2,3,0.04099370273428895,0.9483284597108567,0.8972478929165737,0.9988009962784486,0.04823551829388497
00847-bCPU9suPUw9,belief,141,den,0_1_21,0_1,4,0.03987901339356272,0.9668342461107468,0.921719750376947,0.9942681034561754,0.04500802742021461
00847-bCPU9suPUw9,belief,141,den,0_2_200,0_2,5,0.03521843785226302,0.9883830624792188,0.9257208092415632,0.9980872174100832,0.0385652609320319
00847-bCPU9suPUw9,belief,142,desk,1_3_101,1_3,1,0.46753264811560447,0.9893706900232927,0.9196818511375601,0.9977036786950922,0.515007689217337
00847-bCPU9suPUw9,belief,142,desk,0_1_2,0_1,2,0.3582138374781893,0.9533353589206437,0.9330189467693164,0.9995270389960043,0.40291334033490156
00847-bCPU9suPUw9,belief,142,desk,0_1_28,0_1,3,0.2197571757415142,0.9800328733394298,0.9476457523588722,0.9906294902194217,0.23886094643300468
00847-bCPU9suPUw9,belief,142,desk,0_1_32,0_1,4,0.19493871487885842,0.926458849399351,0.9374389902833673,0.9989939837619464,0.22468086076927815
00847-bCPU9suPUw9,belief,142,desk,0_0_4,0_0,5,0.061551140602262716,0.9776704441239437,0.9238391988199979,0.9962689395356504,0.06840229021009687
00847-bCPU9suPUw9,belief,143,desk door,0_0_16,0_0,1,0.5258418636445142,0.9919520169330581,0.9214609023098488,0.9995429919247414,0.57555403417708
00847-bCPU9suPUw9,belief,143,desk door,0_0_9,0_0,2,0.4190128107187246,0.9590020693688905,0.9444796319687323,0.9995878905726704,0.4628008776671046
00847-bCPU9suPUw9,belief,143,desk door,0_0_30,0_0,3,0.35957082944572094,0.9676056315458533,0.9241579481486617,0.9989931951624913,0.4025106090512432
00847-bCPU9suPUw9,belief,143,desk door,0_0_46,0_0,4,0.2634497469332973,0.9844159335006057,0.9279405574711124,0.9987751583644506,0.2887561631138619
00847-bCPU9suPUw9,belief,143,desk door,1_3_101,1_3,5,0.24473428954292353,0.9893706900232927,0.9196818511375601,0.9977036786950922,0.26958553897306103
00847-bCPU9suPUw9,belief,144,dinnerware,1_1_12,1_1,1,0.0006542923214830392,0.9894747713504456,0.9397623336545973,0.9806563237277454,0.0007175170587250617
00847-bCPU9suPUw9,belief,144,dinnerware,1_1_11,1_1,2,0.0003920292742510159,0.982985536318247,0.9292621414017141,0.989335145769878,0.00043380014144073453
00847-bCPU9suPUw9,belief,144,dinnerware,0_1_58,0_1,3,0.00028571765831088053,0.9509849632752544,0.8970625175923091,0.9831554584350312,0.0003406579484043733
00847-bCPU9suPUw9,belief,144,dinnerware,1_4_145,1_4,4,0.00023861586758148456,0.9104007378457085,0.9396733623387052,0.9388654336659464,0.00029708891901250627
00847-bCPU9suPUw9,belief,144,dinnerware,0_0_20,0_0,5,0.00016226409266168113,0.9558162924507192,0.9292816973908237,0.8341524826375847,0.00021900557294160324
00847-bCPU9suPUw9,belief,145,diploma,0_2_294,0_2,1,0.00010567908480111232,0.9724730964750051,0.9102151103679561,0.9761906584779318,0.0001223017749264698
00847-bCPU9suPUw9,belief,145,diploma,0_0_133,0_0,2,0.00010399124808974223,0.9739733717502285,0.9213976511405337,0.9878747257834515,0.00011730073459215691
