scene_id,predicted_room_id,class_id,class_label,gt_class_present_in_room,gt_class_present_in_scene,num_gt_instances_in_room,belief
00843-DYehNKdT76V,0_1,543,wine,0,0,0,0.0
00843-DYehNKdT76V,0_1,544,wine storage,0,0,0,0.0
00843-DYehNKdT76V,0_1,545,wood,0,0,0,0.32877451402531166
00843-DYehNKdT76V,0_1,546,wrench,0,0,0,0.0
00843-DYehNKdT76V,1_0,0,acoustic panel,0,0,0,0.9845438688471458
00843-DYehNKdT76V,1_0,1,air conditioner,0,0,0,0.0
00843-DYehNKdT76V,1_0,2,air freshener,0,0,0,0.0
00843-DYehNKdT76V,1_0,3,air hockey,0,0,0,0.0
00843-DYehNKdT76V,1_0,4,air purifier,0,0,0,0.0
00843-DYehNKdT76V,1_0,5,aisle frame,0,0,0,0.0
00843-DYehNKdT76V,1_0,6,alarm,0,0,0,0.0
00843-DYehNKdT76V,1_0,7,album,0,0,0,0.0
00843-DYehNKdT76V,1_0,8,amplifier,0,0,0,0.0
00843-DYehNKdT76V,1_0,9,appliance,0,0,0,0.0
00843-DYehNKdT76V,1_0,10,apron,0,0,0,0.0
00843-DYehNKdT76V,1_0,11,aquarium,0,0,0,0.0
00843-DYehNKdT76V,1_0,12,arcade game,0,0,0,0.0
00843-DYehNKdT76V,1_0,13,artwork,0,1,0,0.0
00843-DYehNKdT76V,1_0,14,ashtray,0,0,0,0.0
00843-DYehNKdT76V,1_0,15,audio player,0,0,0,0.0
00843-DYehNKdT76V,1_0,16,axe,0,0,0,0.0
00843-DYehNKdT76V,1_0,17,baby changing table,0,0,0,0.0
00843-DYehNKdT76V,1_0,18,backrest,0,0,0,0.0
00843-DYehNKdT76V,1_0,19,backsplash,0,0,0,0.0
00843-DYehNKdT76V,1_0,20,bag,0,0,0,0.0
00843-DYehNKdT76V,1_0,21,ball,0,0,0,0.0
00843-DYehNKdT76V,1_0,22,ball pool,0,0,0,0.0
00843-DYehNKdT76V,1_0,23,bar,0,0,0,0.0
00843-DYehNKdT76V,1_0,24,barbecue,0,0,0,0.0
00843-DYehNKdT76V,1_0,25,barrel,0,0,0,0.0
00843-DYehNKdT76V,1_0,26,base,0,0,0,0.0
00843-DYehNKdT76V,1_0,27,baseball bat,0,0,0,0.0
00843-DYehNKdT76V,1_0,28,basket,0,0,0,0.0
00843-DYehNKdT76V,1_0,29,basketball hoop,0,0,0,0.0
00843-DYehNKdT76V,1_0,30,basketballs,0,0,0,0.0
00843-DYehNKdT76V,1_0,31,bathroom accessory,0,0,0,0.0
00843-DYehNKdT76V,1_0,32,bathtub,0,0,0,0.0
00843-DYehNKdT76V,1_0,33,bed,1,1,1,0.9928989106506274
00843-DYehNKdT76V,1_0,34,bed ladder,0,0,0,0.0
00843-DYehNKdT76V,1_0,35,beer crate,0,0,0,0.0
00843-DYehNKdT76V,1_0,36,bell,0,0,0,0.0
00843-DYehNKdT76V,1_0,37,belt,0,0,0,0.0
00843-DYehNKdT76V,1_0,38,bench,0,0,0,0.0
00843-DYehNKdT76V,1_0,39,beverage dispenser,0,0,0,0.0
00843-DYehNKdT76V,1_0,40,bicycle,0,0,0,0.0
00843-DYehNKdT76V,1_0,41,bicycle helmet,0,0,0,0.0
00843-DYehNKdT76V,1_0,42,bin,0,1,0,0.0
00843-DYehNKdT76V,1_0,43,birdhouse,0,0,0,0.0
00843-DYehNKdT76V,1_0,44,blanket,0,0,0,0.0
00843-DYehNKdT76V,1_0,45,board,0,0,0,0.0
00843-DYehNKdT76V,1_0,46,board game,0,0,0,0.0
00843-DYehNKdT76V,1_0,47,board with keys,0,0,0,0.0
00843-DYehNKdT76V,1_0,48,book,0,0,0,0.0
00843-DYehNKdT76V,1_0,49,bottle,0,0,0,0.0
00843-DYehNKdT76V,1_0,50,bottle dispenser,0,0,0,0.0
00843-DYehNKdT76V,1_0,51,bottle opener,0,0,0,0.0
00843-DYehNKdT76V,1_0,52,bowl,0,0,0,0.0
00843-DYehNKdT76V,1_0,53,box,0,0,0,0.9787807378735459
00843-DYehNKdT76V,1_0,54,boxing ring,0,0,0,0.0
00843-DYehNKdT76V,1_0,55,bread,0,0,0,0.0
00843-DYehNKdT76V,1_0,56,bread box,0,0,0,0.0
00843-DYehNKdT76V,1_0,57,bricks,0,0,0,0.0
00843-DYehNKdT76V,1_0,58,bridge,0,0,0,0.0
00843-DYehNKdT76V,1_0,59,broom,0,0,0,0.0
00843-DYehNKdT76V,1_0,60,brush,0,1,0,0.0
00843-DYehNKdT76V,1_0,61,bucket,0,1,0,0.0
00843-DYehNKdT76V,1_0,62,buffet,0,0,0,0.0
00843-DYehNKdT76V,1_0,63,button,0,0,0,0.0
00843-DYehNKdT76V,1_0,64,cabinet,0,1,0,0.0
00843-DYehNKdT76V,1_0,65,cable,0,0,0,0.0
00843-DYehNKdT76V,1_0,66,cage,0,0,0,0.0
00843-DYehNKdT76V,1_0,67,cake,0,0,0,0.0
00843-DYehNKdT76V,1_0,68,calculator,0,0,0,0.0
00843-DYehNKdT76V,1_0,69,calendar,0,0,0,0.0
00843-DYehNKdT76V,1_0,70,camera,0,0,0,0.0
00843-DYehNKdT76V,1_0,71,can,0,0,0,0.0
00843-DYehNKdT76V,1_0,72,canal,0,0,0,0.0
00843-DYehNKdT76V,1_0,73,candelabra,0,0,0,0.0
00843-DYehNKdT76V,1_0,74,candle,0,0,0,0.0
00843-DYehNKdT76V,1_0,75,candle holder,0,0,0,0.0
00843-DYehNKdT76V,1_0,76,candle stand,0,0,0,0.0
00843-DYehNKdT76V,1_0,77,candlestick,0,0,0,0.0
00843-DYehNKdT76V,1_0,78,canoe,0,0,0,0.0
00843-DYehNKdT76V,1_0,79,canopy,0,0,0,0.0
00843-DYehNKdT76V,1_0,80,car,0,0,0,0.0
00843-DYehNKdT76V,1_0,81,card,0,0,0,0.0
00843-DYehNKdT76V,1_0,82,cardboard,0,0,0,0.06269837586177751
00843-DYehNKdT76V,1_0,83,cart,0,0,0,0.0
00843-DYehNKdT76V,1_0,84,cash register,0,0,0,0.0
00843-DYehNKdT76V,1_0,85,casket,0,0,0,0.0
00843-DYehNKdT76V,1_0,86,cassette,0,0,0,0.0
00843-DYehNKdT76V,1_0,87,cat,0,0,0,0.0
00843-DYehNKdT76V,1_0,88,cat food,0,0,0,0.0
00843-DYehNKdT76V,1_0,89,cat litter box,0,0,0,0.0
00843-DYehNKdT76V,1_0,90,cat tree,0,0,0,0.0
00843-DYehNKdT76V,1_0,91,cd,0,0,0,0.0
00843-DYehNKdT76V,1_0,92,ceiling arch,0,0,0,0.0
00843-DYehNKdT76V,1_0,93,ceiling chassis,0,0,0,0.9814455577219147
00843-DYehNKdT76V,1_0,94,ceiling ladder,0,0,0,0.4475409329575635
00843-DYehNKdT76V,1_0,95,ceramics,0,0,0,0.0
00843-DYehNKdT76V,1_0,96,chain,0,0,0,0.0
00843-DYehNKdT76V,1_0,97,chair,1,1,1,0.003438337255602275
00843-DYehNKdT76V,1_0,98,chair stand,0,0,0,0.0
00843-DYehNKdT76V,1_0,99,chassis,0,0,0,0.0
00843-DYehNKdT76V,1_0,100,chest,0,0,0,0.0
00843-DYehNKdT76V,1_0,101,child car seat,0,0,0,0.0
00843-DYehNKdT76V,1_0,102,christmas tree,0,0,0,0.0
00843-DYehNKdT76V,1_0,103,clarinet,0,0,0,0.0
00843-DYehNKdT76V,1_0,104,cleaner,0,0,0,0.0
00843-DYehNKdT76V,1_0,105,clock,0,0,0,0.0
00843-DYehNKdT76V,1_0,106,closet door,0,0,0,0.0
00843-DYehNKdT76V,1_0,107,cloth,0,0,0,0.0
00843-DYehNKdT76V,1_0,108,cloth holder,0,0,0,0.0
00843-DYehNKdT76V,1_0,109,clothes,0,0,0,0.0
00843-DYehNKdT76V,1_0,110,clothes container,0,0,0,0.0
00843-DYehNKdT76V,1_0,111,clothes dryer,0,0,0,0.0
00843-DYehNKdT76V,1_0,112,clothes rack,0,0,0,0.0
00843-DYehNKdT76V,1_0,113,clutter,0,0,0,0.0
00843-DYehNKdT76V,1_0,114,coaster,0,0,0,0.0
00843-DYehNKdT76V,1_0,115,coffee maker,0,0,0,0.0
00843-DYehNKdT76V,1_0,116,coffee table,0,1,0,0.0
00843-DYehNKdT76V,1_0,117,compressor,0,0,0,0.0
00843-DYehNKdT76V,1_0,118,computer,0,0,0,0.48053654506686727
00843-DYehNKdT76V,1_0,119,computer equipment,0,0,0,0.0
00843-DYehNKdT76V,1_0,120,cone,0,0,0,0.0
00843-DYehNKdT76V,1_0,121,construction stuff,0,0,0,0.0
00843-DYehNKdT76V,1_0,122,container,0,0,0,0.0
00843-DYehNKdT76V,1_0,123,controller,1,1,3,0.0
00843-DYehNKdT76V,1_0,124,cosmetics,0,0,0,0.0
00843-DYehNKdT76V,1_0,125,counter door,0,0,0,0.0
00843-DYehNKdT76V,1_0,126,countertop,0,0,0,0.0
00843-DYehNKdT76V,1_0,127,countertop item,0,0,0,0.0
00843-DYehNKdT76V,1_0,128,cover,0,0,0,0.0
00843-DYehNKdT76V,1_0,129,cross,0,0,0,0.0
00843-DYehNKdT76V,1_0,130,crutches,0,0,0,0.0
00843-DYehNKdT76V,1_0,131,cup,0,0,0,0.0
00843-DYehNKdT76V,1_0,132,curb,0,0,0,0.0
00843-DYehNKdT76V,1_0,133,curtain,1,1,2,0.9999999999997836
00843-DYehNKdT76V,1_0,134,cushion,0,0,0,0.0
00843-DYehNKdT76V,1_0,135,cutlery,0,0,0,0.0
00843-DYehNKdT76V,1_0,136,cyp,0,0,0,0.0
00843-DYehNKdT76V,1_0,137,dartboard,0,0,0,0.0
00843-DYehNKdT76V,1_0,138,decoder,0,0,0,0.0
00843-DYehNKdT76V,1_0,139,decoration,0,0,0,0.0
00843-DYehNKdT76V,1_0,140,dehumidifier,0,0,0,0.0
00843-DYehNKdT76V,1_0,141,den,0,0,0,0.0
00843-DYehNKdT76V,1_0,142,desk,0,0,0,0.0
00843-DYehNKdT76V,1_0,143,desk door,0,0,0,0.0
00843-DYehNKdT76V,1_0,144,dinnerware,0,0,0,0.0
00843-DYehNKdT76V,1_0,145,diploma,0,0,0,0.0
00843-DYehNKdT76V,1_0,146,dirt ground,0,0,0,0.0
00843-DYehNKdT76V,1_0,147,dish rack,0,0,0,0.0
00843-DYehNKdT76V,1_0,148,dishwasher,0,0,0,0.0
00843-DYehNKdT76V,1_0,149,dispenser,0,0,0,0.0
00843-DYehNKdT76V,1_0,150,display case,0,0,0,0.0
00843-DYehNKdT76V,1_0,151,document,0,1,0,0.0
00843-DYehNKdT76V,1_0,152,document holder,0,0,0,0.0
00843-DYehNKdT76V,1_0,153,dog leash,0,0,0,0.0
00843-DYehNKdT76V,1_0,154,dog toy,0,0,0,0.0
00843-DYehNKdT76V,1_0,155,doily,0,0,0,0.0
00843-DYehNKdT76V,1_0,156,doll,0,0,0,0.0
00843-DYehNKdT76V,1_0,157,door screen,0,0,0,0.0
00843-DYehNKdT76V,1_0,158,drawer,0,0,0,0.0
00843-DYehNKdT76V,1_0,159,drawer cart,0,0,0,0.0
00843-DYehNKdT76V,1_0,160,dressing table,0,0,0,0.0
00843-DYehNKdT76V,1_0,161,drill,0,0,0,0.0
00843-DYehNKdT76V,1_0,162,drum,0,0,0,0.0
00843-DYehNKdT76V,1_0,163,dustpan,0,0,0,0.0
00843-DYehNKdT76V,1_0,164,dvd,0,0,0,0.0
00843-DYehNKdT76V,1_0,165,easel,0,0,0,0.0
00843-DYehNKdT76V,1_0,166,electric hub,0,0,0,0.0
00843-DYehNKdT76V,1_0,167,electric wire casing,0,0,0,0.0
00843-DYehNKdT76V,1_0,168,electrical box,0,0,0,0.0
00843-DYehNKdT76V,1_0,169,electrical device,0,1,0,0.0
00843-DYehNKdT76V,1_0,170,electrical installation,0,0,0,0.0
00843-DYehNKdT76V,1_0,171,elevator,0,0,0,0.0
00843-DYehNKdT76V,1_0,172,exercise ball,0,0,0,0.0
00843-DYehNKdT76V,1_0,173,exercise bike,0,0,0,0.0
00843-DYehNKdT76V,1_0,174,exercise equipment,0,0,0,0.0
00843-DYehNKdT76V,1_0,175,exercise ladder,0,0,0,0.0
00843-DYehNKdT76V,1_0,176,exercise mat,0,0,0,0.0
00843-DYehNKdT76V,1_0,177,exhibition panel,0,0,0,0.0
00843-DYehNKdT76V,1_0,178,extractor hood,0,1,0,0.0
00843-DYehNKdT76V,1_0,179,eyeglasses,0,0,0,0.0
00843-DYehNKdT76V,1_0,180,fan,0,0,0,0.0
00843-DYehNKdT76V,1_0,181,faucet,0,1,0,0.0
00843-DYehNKdT76V,1_0,182,fire extinguisher,0,0,0,0.0
00843-DYehNKdT76V,1_0,183,fireplace,0,0,0,0.0
00843-DYehNKdT76V,1_0,184,fireplace tool set,0,0,0,0.0
00843-DYehNKdT76V,1_0,185,firewood,0,0,0,0.0
00843-DYehNKdT76V,1_0,186,fishing rod,0,0,0,0.0
00843-DYehNKdT76V,1_0,187,flag,0,0,0,0.0
00843-DYehNKdT76V,1_0,188,flashlight,0,0,0,0.0
00843-DYehNKdT76V,1_0,189,floor stand,0,0,0,0.0
00843-DYehNKdT76V,1_0,190,flower stand,0,0,0,0.0
00843-DYehNKdT76V,1_0,191,flowerbed,0,0,0,0.0
00843-DYehNKdT76V,1_0,192,flush,0,0,0,0.0
00843-DYehNKdT76V,1_0,193,flush button,0,0,0,0.0
00843-DYehNKdT76V,1_0,194,flush push,0,0,0,0.0
00843-DYehNKdT76V,1_0,195,foam,0,0,0,0.0
00843-DYehNKdT76V,1_0,196,folding stand,0,0,0,0.0
00843-DYehNKdT76V,1_0,197,food,0,0,0,0.0
00843-DYehNKdT76V,1_0,198,food processor,0,0,0,0.0
00843-DYehNKdT76V,1_0,199,food stand,0,0,0,0.0
00843-DYehNKdT76V,1_0,200,foosball table,0,0,0,0.0
00843-DYehNKdT76V,1_0,201,foot spa,0,0,0,0.0
00843-DYehNKdT76V,1_0,202,football,0,0,0,0.0
00843-DYehNKdT76V,1_0,203,footstool,0,0,0,0.0
00843-DYehNKdT76V,1_0,204,frame,0,0,0,0.0
00843-DYehNKdT76V,1_0,205,fruit,0,0,0,0.0
00843-DYehNKdT76V,1_0,206,fume cupboard,0,0,0,0.0
00843-DYehNKdT76V,1_0,207,fur,0,0,0,0.0
00843-DYehNKdT76V,1_0,208,furnace,0,0,0,0.0
00843-DYehNKdT76V,1_0,209,furniture,0,0,0,0.0
00843-DYehNKdT76V,1_0,210,game,0,0,0,0.0
00843-DYehNKdT76V,1_0,211,game console,0,0,0,0.0
00843-DYehNKdT76V,1_0,212,gap,0,0,0,0.0
00843-DYehNKdT76V,1_0,213,garage door motor,0,0,0,0.0
00843-DYehNKdT76V,1_0,214,garage door opener,0,0,0,0.0
00843-DYehNKdT76V,1_0,215,garage door opener railing,0,0,0,0.0
00843-DYehNKdT76V,1_0,216,gas box,0,0,0,0.0
00843-DYehNKdT76V,1_0,217,gas container,0,0,0,0.0
00843-DYehNKdT76V,1_0,218,gas meter,0,0,0,0.0
00843-DYehNKdT76V,1_0,219,gauge,0,0,0,0.0
00843-DYehNKdT76V,1_0,220,gift,0,0,0,0.0
00843-DYehNKdT76V,1_0,221,glass,0,1,0,0.0
00843-DYehNKdT76V,1_0,222,glasses,0,0,0,0.0
00843-DYehNKdT76V,1_0,223,globe,0,0,0,0.0
00843-DYehNKdT76V,1_0,224,globe stand,0,0,0,0.0
00843-DYehNKdT76V,1_0,225,gloves,0,0,0,0.0
00843-DYehNKdT76V,1_0,226,glue,0,0,0,0.0
00843-DYehNKdT76V,1_0,227,goalpost,0,0,0,0.0
00843-DYehNKdT76V,1_0,228,golf sticks,0,0,0,0.0
00843-DYehNKdT76V,1_0,229,grab bar,0,0,0,0.0
00843-DYehNKdT76V,1_0,230,grass,0,0,0,0.0
00843-DYehNKdT76V,1_0,231,grate,0,0,0,0.0
00843-DYehNKdT76V,1_0,232,gravel,0,0,0,0.0
00843-DYehNKdT76V,1_0,233,groceries,0,0,0,0.0
00843-DYehNKdT76V,1_0,234,guitar,0,0,0,0.0
00843-DYehNKdT76V,1_0,235,gun,0,0,0,0.0
00843-DYehNKdT76V,1_0,236,gym rope,0,0,0,0.0
00843-DYehNKdT76V,1_0,237,hair brush,0,0,0,0.0
00843-DYehNKdT76V,1_0,238,hair dryer,0,0,0,0.0
00843-DYehNKdT76V,1_0,239,hammer,0,0,0,0.0
00843-DYehNKdT76V,1_0,240,hammock,0,0,0,0.0
00843-DYehNKdT76V,1_0,241,hand dryer,0,0,0,0.0
00843-DYehNKdT76V,1_0,242,handcart,0,0,0,0.0
00843-DYehNKdT76V,1_0,243,handkerchiefs,0,0,0,0.0
00843-DYehNKdT76V,1_0,244,handle,0,0,0,0.0
00843-DYehNKdT76V,1_0,245,hanger,0,1,0,0.0
00843-DYehNKdT76V,1_0,246,hat,0,0,0,0.0
00843-DYehNKdT76V,1_0,247,hatch,0,0,0,0.0
00843-DYehNKdT76V,1_0,248,headboard,0,0,0,0.0
00843-DYehNKdT76V,1_0,249,headphones,0,0,0,0.0
00843-DYehNKdT76V,1_0,250,heater,0,0,0,0.0
00843-DYehNKdT76V,1_0,251,heater piping,0,0,0,0.0
00843-DYehNKdT76V,1_0,252,holder,0,0,0,0.0
00843-DYehNKdT76V,1_0,253,holy cross,0,0,0,0.0
00843-DYehNKdT76V,1_0,254,hook,0,0,0,0.0
00843-DYehNKdT76V,1_0,255,hose,0,0,0,0.0
00843-DYehNKdT76V,1_0,256,hourglass,0,0,0,0.0
00843-DYehNKdT76V,1_0,257,hoverboard,0,0,0,0.0
00843-DYehNKdT76V,1_0,258,ice maker,0,0,0,0.0
00843-DYehNKdT76V,1_0,259,information,0,0,0,0.0
00843-DYehNKdT76V,1_0,260,installation,0,0,0,0.0
00843-DYehNKdT76V,1_0,261,instrument,0,0,0,0.0
00843-DYehNKdT76V,1_0,262,iron,0,0,0,0.0
00843-DYehNKdT76V,1_0,263,ironing board,0,0,0,0.0
00843-DYehNKdT76V,1_0,264,jewelry,0,0,0,0.0
00843-DYehNKdT76V,1_0,265,jug,0,0,0,0.0
00843-DYehNKdT76V,1_0,266,keg,0,0,0,0.0
00843-DYehNKdT76V,1_0,267,kettle,0,1,0,0.0
00843-DYehNKdT76V,1_0,268,keys,0,0,0,0.0
00843-DYehNKdT76V,1_0,269,kitchen appliance,0,1,0,0.0
00843-DYehNKdT76V,1_0,270,kitchen handle,0,0,0,0.0
00843-DYehNKdT76V,1_0,271,kitchen island,0,1,0,0.0
00843-DYehNKdT76V,1_0,272,kitchen utensil,0,0,0,0.0
00843-DYehNKdT76V,1_0,273,knife,0,1,0,0.2981699062664256
00843-DYehNKdT76V,1_0,274,knob,0,0,0,0.0
00843-DYehNKdT76V,1_0,275,lace doily,0,0,0,0.0
00843-DYehNKdT76V,1_0,276,ladder,0,0,0,0.0
00843-DYehNKdT76V,1_0,277,landing,0,0,0,0.0
00843-DYehNKdT76V,1_0,278,laundry,0,0,0,0.0
00843-DYehNKdT76V,1_0,279,lawn mower,0,0,0,0.0
00843-DYehNKdT76V,1_0,280,level,0,0,0,0.0
00843-DYehNKdT76V,1_0,281,lid,0,0,0,0.0
00843-DYehNKdT76V,1_0,282,light,1,1,4,0.0
00843-DYehNKdT76V,1_0,283,lighter,0,0,0,0.0
00843-DYehNKdT76V,1_0,284,liquid,0,0,0,0.0
00843-DYehNKdT76V,1_0,285,locker,0,0,0,0.0
00843-DYehNKdT76V,1_0,286,machine,0,0,0,0.0
00843-DYehNKdT76V,1_0,287,mailbox,0,0,0,0.0
00843-DYehNKdT76V,1_0,288,mannequin,0,0,0,0.0
00843-DYehNKdT76V,1_0,289,map,0,0,0,0.0
00843-DYehNKdT76V,1_0,290,mascot,0,0,0,0.0
00843-DYehNKdT76V,1_0,291,massage bed,0,0,0,0.0
00843-DYehNKdT76V,1_0,292,material,0,0,0,0.0
00843-DYehNKdT76V,1_0,293,measuring tape,0,0,0,0.0
00843-DYehNKdT76V,1_0,294,medical lamp,0,0,0,0.0
00843-DYehNKdT76V,1_0,295,medical object,0,0,0,0.0
00843-DYehNKdT76V,1_0,296,menu,0,0,0,0.0
00843-DYehNKdT76V,1_0,297,meshwork,0,0,0,0.0
00843-DYehNKdT76V,1_0,298,meter,0,0,0,0.0
00843-DYehNKdT76V,1_0,299,microphone,0,0,0,0.0
00843-DYehNKdT76V,1_0,300,microphone accessory,0,0,0,0.0
00843-DYehNKdT76V,1_0,301,microwave,0,1,0,0.0
00843-DYehNKdT76V,1_0,302,mirror,0,1,0,0.0
00843-DYehNKdT76V,1_0,303,model,0,0,0,0.0
00843-DYehNKdT76V,1_0,304,modem,0,0,0,0.0
00843-DYehNKdT76V,1_0,305,mop,0,0,0,0.0
00843-DYehNKdT76V,1_0,306,mortar,0,0,0,0.0
00843-DYehNKdT76V,1_0,307,motorcycle,0,0,0,0.0
00843-DYehNKdT76V,1_0,308,music equipment,0,0,0,0.0
00843-DYehNKdT76V,1_0,309,napkin,0,0,0,0.0
00843-DYehNKdT76V,1_0,310,nightstand,1,1,1,0.0
00843-DYehNKdT76V,1_0,311,oar,0,0,0,0.0
00843-DYehNKdT76V,1_0,312,object,0,0,0,0.0
00843-DYehNKdT76V,1_0,313,objects,0,0,0,0.0
00843-DYehNKdT76V,1_0,314,outlet,0,0,0,0.0
00843-DYehNKdT76V,1_0,315,oven,0,1,0,0.0
00843-DYehNKdT76V,1_0,316,overhang,0,0,0,0.0
00843-DYehNKdT76V,1_0,317,pad,0,0,0,0.0
00843-DYehNKdT76V,1_0,318,painting stuff,0,0,0,0.0
00843-DYehNKdT76V,1_0,319,pan,0,0,0,0.0
00843-DYehNKdT76V,1_0,320,panel,0,0,0,0.0
00843-DYehNKdT76V,1_0,321,pantry,0,0,0,0.0
00843-DYehNKdT76V,1_0,322,paper holder,0,0,0,0.0
00843-DYehNKdT76V,1_0,323,paper storage,0,0,0,0.0
00843-DYehNKdT76V,1_0,324,paper towel,0,0,0,0.0
00843-DYehNKdT76V,1_0,325,parapet,0,0,0,0.0
00843-DYehNKdT76V,1_0,326,partial,0,0,0,0.9797069688505206
00843-DYehNKdT76V,1_0,327,pavement,0,0,0,0.0
00843-DYehNKdT76V,1_0,328,pedestal,0,0,0,0.0
00843-DYehNKdT76V,1_0,329,pen,0,0,0,0.0
00843-DYehNKdT76V,1_0,330,pendant,0,0,0,0.0
00843-DYehNKdT76V,1_0,331,pet bed,0,0,0,0.0
00843-DYehNKdT76V,1_0,332,pet bowl,0,0,0,0.0
00843-DYehNKdT76V,1_0,333,phone,1,1,1,0.0
00843-DYehNKdT76V,1_0,334,photo mount,0,0,0,0.0
00843-DYehNKdT76V,1_0,335,photo stand,0,0,0,0.0
00843-DYehNKdT76V,1_0,336,piano,0,0,0,0.0
00843-DYehNKdT76V,1_0,337,pillow,1,1,4,0.26680281001833683
00843-DYehNKdT76V,1_0,338,pitchfork,0,0,0,0.0
00843-DYehNKdT76V,1_0,339,place mat,0,0,0,0.0
00843-DYehNKdT76V,1_0,340,plane,0,0,0,0.0
00843-DYehNKdT76V,1_0,341,plank,0,0,0,0.0
00843-DYehNKdT76V,1_0,342,plant,0,1,0,0.0
00843-DYehNKdT76V,1_0,343,plant ornament,0,0,0,0.0
00843-DYehNKdT76V,1_0,344,platform,0,0,0,0.0
00843-DYehNKdT76V,1_0,345,playpen,0,0,0,0.0
00843-DYehNKdT76V,1_0,346,plenum box,0,0,0,0.0
00843-DYehNKdT76V,1_0,347,pliers,0,0,0,0.0
00843-DYehNKdT76V,1_0,348,plumbing,0,0,0,0.0
00843-DYehNKdT76V,1_0,349,plunger,0,0,0,0.0
00843-DYehNKdT76V,1_0,350,podium,0,0,0,0.0
00843-DYehNKdT76V,1_0,351,pole,0,0,0,0.7122859398429616
00843-DYehNKdT76V,1_0,352,pool,0,0,0,0.0
00843-DYehNKdT76V,1_0,353,pool table,0,0,0,0.0
00843-DYehNKdT76V,1_0,354,porcelain,0,0,0,0.0
00843-DYehNKdT76V,1_0,355,poster,0,0,0,0.0
00843-DYehNKdT76V,1_0,356,pot,0,0,0,0.0
00843-DYehNKdT76V,1_0,357,pot lid,0,0,0,0.0
00843-DYehNKdT76V,1_0,358,pouches,0,0,0,0.0
00843-DYehNKdT76V,1_0,359,press,0,0,0,0.0
00843-DYehNKdT76V,1_0,360,pressure washer,0,0,0,0.0
00843-DYehNKdT76V,1_0,361,printer,0,0,0,0.0
00843-DYehNKdT76V,1_0,362,product,0,0,0,0.0
00843-DYehNKdT76V,1_0,363,products,0,0,0,0.0
00843-DYehNKdT76V,1_0,364,prop,0,0,0,0.0
00843-DYehNKdT76V,1_0,365,pump,0,0,0,0.0
00843-DYehNKdT76V,1_0,366,punchbag,0,0,0,0.0
00843-DYehNKdT76V,1_0,367,puppet,0,0,0,0.0
00843-DYehNKdT76V,1_0,368,rag,0,0,0,0.0
00843-DYehNKdT76V,1_0,369,rail,0,0,0,0.0
00843-DYehNKdT76V,1_0,370,rake,0,0,0,0.0
00843-DYehNKdT76V,1_0,371,receipt printer,0,0,0,0.0
00843-DYehNKdT76V,1_0,372,records,0,0,0,0.0
00843-DYehNKdT76V,1_0,373,recuperator,0,0,0,0.0
00843-DYehNKdT76V,1_0,374,refrigerator,0,0,0,0.0
00843-DYehNKdT76V,1_0,375,remote control,0,0,0,0.0
00843-DYehNKdT76V,1_0,376,rice cooker,0,0,0,0.0
00843-DYehNKdT76V,1_0,377,riser,0,0,0,0.0
00843-DYehNKdT76V,1_0,378,rocking horse,0,0,0,0.0
00843-DYehNKdT76V,1_0,379,rod,0,0,0,0.0
00843-DYehNKdT76V,1_0,380,roll,0,0,0,0.0
00843-DYehNKdT76V,1_0,381,rope,0,0,0,0.0
00843-DYehNKdT76V,1_0,382,router,0,0,0,0.0
00843-DYehNKdT76V,1_0,383,rug,0,0,0,0.0
00843-DYehNKdT76V,1_0,384,safe,0,0,0,0.0
00843-DYehNKdT76V,1_0,385,saturator,0,0,0,0.0
00843-DYehNKdT76V,1_0,386,sauna,0,0,0,0.0
00843-DYehNKdT76V,1_0,387,saw,0,0,0,0.0
00843-DYehNKdT76V,1_0,388,saxophone,0,0,0,0.0
00843-DYehNKdT76V,1_0,389,scale,0,0,0,0.0
00843-DYehNKdT76V,1_0,390,scanner,0,0,0,0.0
00843-DYehNKdT76V,1_0,391,screen,0,0,0,0.6736811976346914
00843-DYehNKdT76V,1_0,392,screen frame,0,0,0,0.0
00843-DYehNKdT76V,1_0,393,screwdriver,0,0,0,0.0
00843-DYehNKdT76V,1_0,394,sculpture,0,0,0,0.0
00843-DYehNKdT76V,1_0,395,security camera,0,0,0,0.0
00843-DYehNKdT76V,1_0,396,self-closing mechanism,0,0,0,0.0
00843-DYehNKdT76V,1_0,397,sensor,0,1,0,0.0
00843-DYehNKdT76V,1_0,398,separator,0,0,0,0.0
00843-DYehNKdT76V,1_0,399,set of valves,0,0,0,0.0
00843-DYehNKdT76V,1_0,400,sewing machine,0,0,0,0.0
00843-DYehNKdT76V,1_0,401,sewing tools,0,0,0,0.0
00843-DYehNKdT76V,1_0,402,shampoo,0,0,0,0.0
00843-DYehNKdT76V,1_0,403,sheet music,0,0,0,0.0
00843-DYehNKdT76V,1_0,404,sheets / clothes,0,0,0,0.0
00843-DYehNKdT76V,1_0,405,shelf,0,1,0,0.0
00843-DYehNKdT76V,1_0,406,ship toy,0,0,0,0.0
00843-DYehNKdT76V,1_0,407,shisha,0,0,0,0.0
00843-DYehNKdT76V,1_0,408,shoe,0,0,0,0.0
00843-DYehNKdT76V,1_0,409,shoe rack,0,0,0,0.0
00843-DYehNKdT76V,1_0,410,shoehorn,0,0,0,0.0
00843-DYehNKdT76V,1_0,411,shovel,0,0,0,0.0
